"Period","Passenger_type","Direction","Country","Count"
201702,"Overseas visitor","Arrival","Uganda",16
201702,"Overseas visitor","Arrival","Ukraine",128
201702,"Overseas visitor","Arrival","United Arab Emirates",800
201702,"Overseas visitor","Arrival","United Kingdom",40400
201702,"Overseas visitor","Arrival","United States of America",47552
201702,"Overseas visitor","Arrival","Uruguay",288
201702,"Overseas visitor","Arrival","Uzbekistan",16
201702,"Overseas visitor","Arrival","Vanuatu",784
201702,"Overseas visitor","Arrival","Venezuela",16
201702,"Overseas visitor","Arrival","Viet Nam",416
201702,"Overseas visitor","Arrival","Wallis and Futuna",16
201702,"Overseas visitor","Arrival","Zambia",16
201702,"Overseas visitor","Arrival","Zimbabwe",48
201702,"Overseas visitor","Departure","Afghanistan",6
201702,"Overseas visitor","Departure","Albania",2
201702,"Overseas visitor","Departure","Algeria",3
201702,"Overseas visitor","Departure","Andorra",4
201702,"Overseas visitor","Departure","Angola",5
201702,"Overseas visitor","Departure","Antarctica",7
201702,"Overseas visitor","Departure","Antigua and Barbuda",1
201702,"Overseas visitor","Departure","Argentina",1888
201702,"Overseas visitor","Departure","Armenia",2
201702,"Overseas visitor","Departure","Aruba",3
201702,"Overseas visitor","Departure","Australia",119373
201702,"Overseas visitor","Departure","Austria",1460
201702,"Overseas visitor","Departure","Azerbaijan",5
201702,"Overseas visitor","Departure","Bahamas",12
201702,"Overseas visitor","Departure","Bahrain",43
201702,"Overseas visitor","Departure","Bangladesh",53
201702,"Overseas visitor","Departure","Barbados",7
201702,"Overseas visitor","Departure","Belarus",44
201702,"Overseas visitor","Departure","Belgium",1016
201702,"Overseas visitor","Departure","Belize",5
201702,"Overseas visitor","Departure","Bermuda",47
201702,"Overseas visitor","Departure","Bhutan",3
201702,"Overseas visitor","Departure","Bolivia",9
201702,"Overseas visitor","Departure","Bosnia and Herzegovina",9
201702,"Overseas visitor","Departure","Botswana",18
201702,"Overseas visitor","Departure","Brazil",1300
201702,"Overseas visitor","Departure","Brunei Darussalam",40
201702,"Overseas visitor","Departure","Bulgaria",87
201702,"Overseas visitor","Departure","Burkina Faso",1
201702,"Overseas visitor","Departure","Cabo Verde",1
201702,"Overseas visitor","Departure","Cambodia",127
201702,"Overseas visitor","Departure","Cameroon",2
201702,"Overseas visitor","Departure","Canada",9580
201702,"Overseas visitor","Departure","Cayman Islands",17
201702,"Overseas visitor","Departure","Chad",2
201702,"Overseas visitor","Departure","Chile",992
201702,"Overseas visitor","Departure","China, People's Republic of",57371
201702,"Overseas visitor","Departure","Colombia",138
201702,"Overseas visitor","Departure","Comoros",1
201702,"Overseas visitor","Departure","Congo",1
201702,"Overseas visitor","Departure","Congo, the Democratic Republic of the",5
201702,"Overseas visitor","Departure","Cook Islands",774
201702,"Overseas visitor","Departure","Costa Rica",47
201702,"Overseas visitor","Departure","Cote d'Ivoire",12
201702,"Overseas visitor","Departure","Croatia",95
201702,"Overseas visitor","Departure","Cuba",2
201702,"Overseas visitor","Departure","Curacao",6
201702,"Overseas visitor","Departure","Cyprus",66
201702,"Overseas visitor","Departure","Czechia",746
201702,"Overseas visitor","Departure","Denmark",2563
201702,"Overseas visitor","Departure","Dominican Republic",43
201702,"Overseas visitor","Departure","Ecuador",13
201702,"Overseas visitor","Departure","Egypt",22
201702,"Overseas visitor","Departure","El Salvador",1
201702,"Overseas visitor","Departure","Eritrea",1
201702,"Overseas visitor","Departure","Estonia",71
201702,"Overseas visitor","Departure","Eswatini",2
201702,"Overseas visitor","Departure","Ethiopia",7
201702,"Overseas visitor","Departure","Faeroe Islands",7
201702,"Overseas visitor","Departure","Falkland Islands",19
201702,"Overseas visitor","Departure","Fiji",2402
201702,"Overseas visitor","Departure","Finland",650
201702,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",10
201702,"Overseas visitor","Departure","France",5383
201702,"Overseas visitor","Departure","French Guiana",11
201702,"Overseas visitor","Departure","French Polynesia",1920
201702,"Overseas visitor","Departure","Gaza Strip/Palestine/West Bank",3
201702,"Overseas visitor","Departure","Georgia",3
201702,"Overseas visitor","Departure","Germany",14668
201702,"Overseas visitor","Departure","Ghana",13
201702,"Overseas visitor","Departure","Gibraltar",10
201702,"Overseas visitor","Departure","Greece",134
201702,"Overseas visitor","Departure","Grenada",1
201702,"Overseas visitor","Departure","Guam",38
201702,"Overseas visitor","Departure","Guatemala",9
201702,"Overseas visitor","Departure","Guyana",4
201702,"Overseas visitor","Departure","Haiti",1
201702,"Overseas visitor","Departure","Honduras",6
201702,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",5394
201702,"Overseas visitor","Departure","Hungary",329
201702,"Overseas visitor","Departure","Iceland",54
201702,"Overseas visitor","Departure","India",4387
201702,"Overseas visitor","Departure","Indonesia",873
201702,"Overseas visitor","Departure","Iran",92
201702,"Overseas visitor","Departure","Iraq",17
201702,"Overseas visitor","Departure","Ireland",1393
201702,"Overseas visitor","Departure","Israel",887
201702,"Overseas visitor","Departure","Italy",1253
201702,"Overseas visitor","Departure","Jamaica",16
201702,"Overseas visitor","Departure","Japan",9159
201702,"Overseas visitor","Departure","Jordan",23
201702,"Overseas visitor","Departure","Kazakhstan",27
201702,"Overseas visitor","Departure","Kenya",24
201702,"Overseas visitor","Departure","Kiribati",28
201702,"Overseas visitor","Departure","Korea, Republic of",10431
201702,"Overseas visitor","Departure","Kosovo",3
201702,"Overseas visitor","Departure","Kuwait",56
201702,"Overseas visitor","Departure","Kyrgyzstan",4
201702,"Overseas visitor","Departure","Laos",48
201702,"Overseas visitor","Departure","Latvia",66
201702,"Overseas visitor","Departure","Lebanon",6
201702,"Overseas visitor","Departure","Lesotho",1
201702,"Overseas visitor","Departure","Liberia",2
201702,"Overseas visitor","Departure","Liechtenstein",19
201702,"Overseas visitor","Departure","Lithuania",75
201702,"Overseas visitor","Departure","Luxembourg",92
201702,"Overseas visitor","Departure","Macau (Special Administrative Region)",285
201702,"Overseas visitor","Departure","Madagascar",4
201702,"Overseas visitor","Departure","Malawi",3
201702,"Overseas visitor","Departure","Malaysia",3366
201702,"Overseas visitor","Departure","Maldives",9
201702,"Overseas visitor","Departure","Mali",7
201702,"Overseas visitor","Departure","Malta",55
201702,"Overseas visitor","Departure","Marshall Islands",2
201702,"Overseas visitor","Departure","Martinique",1
201702,"Overseas visitor","Departure","Mauritania",1
201702,"Overseas visitor","Departure","Mauritius",76
201702,"Overseas visitor","Departure","Mayotte",1
201702,"Overseas visitor","Departure","Mexico",401
201702,"Overseas visitor","Departure","Micronesia, Federated States of",2
201702,"Overseas visitor","Departure","Moldova",4
201702,"Overseas visitor","Departure","Monaco",27
201702,"Overseas visitor","Departure","Mongolia",25
201702,"Overseas visitor","Departure","Montenegro",6
201702,"Overseas visitor","Departure","Morocco",12
201702,"Overseas visitor","Departure","Mozambique",3
201702,"Overseas visitor","Departure","Myanmar",37
201702,"Overseas visitor","Departure","Namibia",12
201702,"Overseas visitor","Departure","Nauru",3
201702,"Overseas visitor","Departure","Nepal",44
201702,"Overseas visitor","Departure","Netherlands",4448
201702,"Overseas visitor","Departure","New Caledonia",2300
201702,"Overseas visitor","Departure","New Zealand",1645
201702,"Overseas visitor","Departure","Nicaragua",6
201702,"Overseas visitor","Departure","Niger",1
201702,"Overseas visitor","Departure","Nigeria",10
201702,"Overseas visitor","Departure","Niue",212
201702,"Overseas visitor","Departure","Norfolk Island",58
201702,"Overseas visitor","Departure","Northern Mariana Islands",3
201702,"Overseas visitor","Departure","Norway",713
201702,"Overseas visitor","Departure","Not Stated",5048
201702,"Overseas visitor","Departure","Oman",50
201702,"Overseas visitor","Departure","Pakistan",70
201702,"Overseas visitor","Departure","Palau",6
201702,"Overseas visitor","Departure","Panama",18
201702,"Overseas visitor","Departure","Papua New Guinea",212
201702,"Overseas visitor","Departure","Paraguay",18
201702,"Overseas visitor","Departure","Peru",87
201702,"Overseas visitor","Departure","Philippines",1554
201702,"Overseas visitor","Departure","Pitcairn",3
201702,"Overseas visitor","Departure","Poland",1001
201702,"Overseas visitor","Departure","Portugal",230
201702,"Overseas visitor","Departure","Puerto Rico",22
201702,"Overseas visitor","Departure","Qatar",131
201702,"Overseas visitor","Departure","Reunion",23
201702,"Overseas visitor","Departure","Romania",245
201702,"Overseas visitor","Departure","Russia",597
201702,"Overseas visitor","Departure","Rwanda",3
201702,"Overseas visitor","Departure","Samoa",1770
201702,"Overseas visitor","Departure","Samoa, American",74
201702,"Overseas visitor","Departure","San Marino",1
201702,"Overseas visitor","Departure","Saudi Arabia",170
201702,"Overseas visitor","Departure","Senegal",3
201702,"Overseas visitor","Departure","Serbia",44
201702,"Overseas visitor","Departure","Seychelles",7
201702,"Overseas visitor","Departure","Sierra Leone",2
201702,"Overseas visitor","Departure","Singapore",3607
201702,"Overseas visitor","Departure","Slovakia",173
201702,"Overseas visitor","Departure","Slovenia",176
201702,"Overseas visitor","Departure","Solomon Islands",130
201702,"Overseas visitor","Departure","Somalia",1
201702,"Overseas visitor","Departure","South Africa",1580
201702,"Overseas visitor","Departure","South Sudan",4
201702,"Overseas visitor","Departure","Spain",1021
201702,"Overseas visitor","Departure","Sri Lanka",241
201702,"Overseas visitor","Departure","St Helena",2
201702,"Overseas visitor","Departure","St Lucia",2
201702,"Overseas visitor","Departure","St Maarten (Dutch Part)",1
201702,"Overseas visitor","Departure","Sudan",4
201702,"Overseas visitor","Departure","Sweden",2702
201702,"Overseas visitor","Departure","Switzerland",3836
201702,"Overseas visitor","Departure","Syria",1
201702,"Overseas visitor","Departure","Taiwan",4866
201702,"Overseas visitor","Departure","Tanzania",10
201702,"Overseas visitor","Departure","Thailand",1077
201702,"Overseas visitor","Departure","Timor-Leste",16
201702,"Overseas visitor","Departure","Tokelau",15
201702,"Overseas visitor","Departure","Tonga",1617
201702,"Overseas visitor","Departure","Trinidad and Tobago",83
201702,"Overseas visitor","Departure","Turkey",140
201702,"Overseas visitor","Departure","Turks and Caicos Islands",2
201702,"Overseas visitor","Departure","Tuvalu",22
201702,"Overseas visitor","Departure","Uganda",11
201702,"Overseas visitor","Departure","Ukraine",110
201702,"Overseas visitor","Departure","United Arab Emirates",723
201702,"Overseas visitor","Departure","United Kingdom",38344
201702,"Overseas visitor","Departure","United States of America",41095
201702,"Overseas visitor","Departure","Uruguay",169
201702,"Overseas visitor","Departure","Uzbekistan",5
201702,"Overseas visitor","Departure","Vanuatu",262
201702,"Overseas visitor","Departure","Venezuela",13
201702,"Overseas visitor","Departure","Viet Nam",802
201702,"Overseas visitor","Departure","Virgin Islands, British",3
201702,"Overseas visitor","Departure","Virgin Islands, United States",3
201702,"Overseas visitor","Departure","Wallis and Futuna",22
201702,"Overseas visitor","Departure","Western Sahara",1
201702,"Overseas visitor","Departure","Yemen",3
201702,"Overseas visitor","Departure","Zambia",16
201702,"Overseas visitor","Departure","Zimbabwe",23
201703,"Overseas visitor","Arrival","Andorra",16
201703,"Overseas visitor","Arrival","Antarctica",16
201703,"Overseas visitor","Arrival","Antigua and Barbuda",16
201703,"Overseas visitor","Arrival","Argentina",2176
201703,"Overseas visitor","Arrival","Armenia",16
201703,"Overseas visitor","Arrival","Australia",123856
201703,"Overseas visitor","Arrival","Austria",880
201703,"Overseas visitor","Arrival","Bahamas",16
201703,"Overseas visitor","Arrival","Bahrain",32
201703,"Overseas visitor","Arrival","Bangladesh",64
201703,"Overseas visitor","Arrival","Barbados",16
201703,"Overseas visitor","Arrival","Belgium",816
201703,"Overseas visitor","Arrival","Bermuda",32
201703,"Overseas visitor","Arrival","Bolivia",16
201703,"Overseas visitor","Arrival","Brazil",1264
201703,"Overseas visitor","Arrival","Brunei Darussalam",160
201703,"Overseas visitor","Arrival","Bulgaria",96
201703,"Overseas visitor","Arrival","Cambodia",112
201703,"Overseas visitor","Arrival","Canada",7920
201703,"Overseas visitor","Arrival","Cayman Islands",32
201703,"Overseas visitor","Arrival","Chile",800
201703,"Overseas visitor","Arrival","China, People's Republic of",42000
201703,"Overseas visitor","Arrival","Colombia",144
201703,"Overseas visitor","Arrival","Cook Islands",928
201703,"Overseas visitor","Arrival","Costa Rica",16
201703,"Overseas visitor","Arrival","Croatia",80
201703,"Overseas visitor","Arrival","Cyprus",32
201703,"Overseas visitor","Arrival","Czechia",752
201703,"Overseas visitor","Arrival","Denmark",1280
201703,"Overseas visitor","Arrival","Ecuador",16
201703,"Overseas visitor","Arrival","Egypt",16
201703,"Overseas visitor","Arrival","Estonia",112
201703,"Overseas visitor","Arrival","Ethiopia",16
201703,"Overseas visitor","Arrival","Faeroe Islands",16
201703,"Overseas visitor","Arrival","Falkland Islands",16
201703,"Overseas visitor","Arrival","Fiji",2096
201703,"Overseas visitor","Arrival","Finland",368
201703,"Overseas visitor","Arrival","France",4176
201703,"Overseas visitor","Arrival","French Guiana",16
201703,"Overseas visitor","Arrival","French Polynesia",2672
201703,"Overseas visitor","Arrival","Georgia",16
201703,"Overseas visitor","Arrival","Germany",11408
201703,"Overseas visitor","Arrival","Ghana",16
201703,"Overseas visitor","Arrival","Gibraltar",16
201703,"Overseas visitor","Arrival","Greece",128
201703,"Overseas visitor","Arrival","Guam",32
201703,"Overseas visitor","Arrival","Guatemala",16
201703,"Overseas visitor","Arrival","Honduras",16
201703,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",3872
201703,"Overseas visitor","Arrival","Hungary",176
201703,"Overseas visitor","Arrival","Iceland",64
201703,"Overseas visitor","Arrival","India",4992
201703,"Overseas visitor","Arrival","Indonesia",1728
201703,"Overseas visitor","Arrival","Iran",128
201703,"Overseas visitor","Arrival","Iraq",16
201703,"Overseas visitor","Arrival","Ireland",1008
201703,"Overseas visitor","Arrival","Israel",528
201703,"Overseas visitor","Arrival","Italy",800
201703,"Overseas visitor","Arrival","Jamaica",16
201703,"Overseas visitor","Arrival","Japan",12032
201703,"Overseas visitor","Arrival","Jordan",32
201703,"Overseas visitor","Arrival","Kazakhstan",16
201703,"Overseas visitor","Arrival","Kenya",32
201703,"Overseas visitor","Arrival","Kiribati",32
